v1,v1_ref,v2,v2_ref
0.020136243845506253,0.020279895878253323,0.020138627750259624,0.020279895878253316
0.020136285290848654,0.020279895878253323,0.02013863224012355,0.020279895878253316
0.020136326095329473,0.020279895878253323,0.020138636666658955,0.020279895878253316
0.02013636626864413,0.020279895878253323,0.020138641030828415,0.020279895878253316
0.020136405820341857,0.020279895878253323,0.020138645333576146,0.020279895878253316
0.02013644475982764,0.020279895878253323,0.020138649575828914,0.020279895878253316
0.020136483096363903,0.020279895878253323,0.020138653758502125,0.020279895878253316
0.020136520839073847,0.020279895878253323,0.020138657882488708,0.020279895878253316
0.02013655799694035,0.020279895878253323,0.02013866194869096,0.020279895878253316
0.02013659457881234,0.020279895878253323,0.02013866595797731,0.020279895878253316
0.02013663059340457,0.020279895878253323,0.020138669911206608,0.020279895878253316
0.020136666049299718,0.020279895878253323,0.020138673809227615,0.020279895878253316
0.020136700954950352,0.020279895878253323,0.02013867765287679,0.020279895878253316
0.02013673531868139,0.020279895878253323,0.020138681442977896,0.020279895878253316
0.02013676914869197,0.020279895878253323,0.020138685180339466,0.020279895878253316
0.02013680245305642,0.020279895878253323,0.020138688865765066,0.020279895878253316
0.020136835239728396,0.020279895878253323,0.020138692500031967,0.020279895878253316
0.0201368675165399,0.020279895878253323,0.02013869608391868,0.020279895878253316
0.020136899291205237,0.020279895878253323,0.020138699618183483,0.020279895878253316
0.020136930571321134,0.020279895878253323,0.020138703103583053,0.020279895878253316
0.02013696136437004,0.020279895878253323,0.020138706540854198,0.020279895878253316
0.020136991677721497,0.020279895878253323,0.020138709930721636,0.020279895878253316
0.020137021518632777,0.020279895878253323,0.020138713273905286,0.020279895878253316
0.02013705089425168,0.020279895878253323,0.020138716571111524,0.020279895878253316
0.02013707981161786,0.020279895878253323,0.020138719823036264,0.020279895878253316
0.020137108277664368,0.020279895878253323,0.02013872303036589,0.020279895878253316
0.020137136299219646,0.020279895878253323,0.020138726193772823,0.020279895878253316
0.020137163883008544,0.020279895878253323,0.020138729313923475,0.020279895878253316
0.020137191035654277,0.020279895878253323,0.020138732391471376,0.020279895878253316
0.020137217763680215,0.020279895878253323,0.020138735427057776,0.020279895878253316
0.0201372440735106,0.020279895878253323,0.02013873842131851,0.020279895878253316
0.020137269971471805,0.020279895878253323,0.02013874137488597,0.020279895878253316
0.02013729546379601,0.020279895878253323,0.0201387442883685,0.020279895878253316
0.020137320556620156,0.020279895878253323,0.02013874716237408,0.020279895878253316
0.0201373452559883,0.020279895878253323,0.02013874999750246,0.020279895878253316
0.020137369567853346,0.020279895878253323,0.020138752794340634,0.020279895878253316
0.02013739349807847,0.020279895878253323,0.02013875555346399,0.020279895878253316
0.020137417052437455,0.020279895878253323,0.02013875827544573,0.020279895878253316
0.0201374402366169,0.020279895878253323,0.020138760960849135,0.020279895878253316
0.020137463056217317,0.020279895878253323,0.020138763610229017,0.020279895878253316
0.020137485516755135,0.020279895878253323,0.020138766224125713,0.020279895878253316
0.02013750762366278,0.020279895878253323,0.020138768803076516,0.020279895878253316
0.020137529382289507,0.020279895878253323,0.020138771347620335,0.020279895878253316
0.020137550797906266,0.020279895878253323,0.020138773858262363,0.020279895878253316
0.020137571875701147,0.020279895878253323,0.020138776335530125,0.020279895878253316
0.020137592620786245,0.020279895878253323,0.020138778779919105,0.020279895878253316
0.020137613038195307,0.020279895878253323,0.020138781191927434,0.020279895878253316
0.020137633132886114,0.020279895878253323,0.020138783572043073,0.020279895878253316
0.020137652909740334,0.020279895878253323,0.020138785920757987,0.020279895878253316
0.020137672373567877,0.020279895878253323,0.020138788238536234,0.020279895878253316
0.020137691529104194,0.020279895878253323,0.02013879052585087,0.020279895878253316
0.020137710381013516,0.020279895878253323,0.020138792783163884,0.020279895878253316
0.020137728933889435,0.020279895878253323,0.020138795010931358,0.020279895878253316
0.02013774719225709,0.020279895878253323,0.020138797209591573,0.020279895878253316
0.020137765160571298,0.020279895878253323,0.020138799379595142,0.020279895878253316
0.020137782843221395,0.020279895878253323,0.020138801521366205,0.020279895878253316
0.020137800244529196,0.020279895878253323,0.02013880363533425,0.020279895878253316
0.02013781736875114,0.020279895878253323,0.02013880572192146,0.020279895878253316
0.0201378342200791,0.020279895878253323,0.020138807781546288,0.020279895878253316
0.02013785080264234,0.020279895878253323,0.020138809814611643,0.020279895878253316
0.020137867120507268,0.020279895878253323,0.020138811821518887,0.020279895878253316
0.02013788317767862,0.020279895878253323,0.020138813802664583,0.020279895878253316
0.020137898978100657,0.020279895878253323,0.020138815758438268,0.020279895878253316
0.020137914525657604,0.020279895878253323,0.02013881768922701,0.020279895878253316
0.020137929824175945,0.020279895878253323,0.020138819595402178,0.020279895878253316
0.020137944877422792,0.020279895878253323,0.0201388214773437,0.020279895878253316
0.02013795968910973,0.020279895878253323,0.020138823335411997,0.020279895878253316
0.020137974262891167,0.020279895878253323,0.020138825169971005,0.020279895878253316
0.020137988602366173,0.020279895878253323,0.020138826981380913,0.020279895878253316
0.020138002711080114,0.020279895878253323,0.020138828769988258,0.020279895878253316
0.020138016592524764,0.020279895878253323,0.02013883053613431,0.020279895878253316
0.020138030250138626,0.020279895878253323,0.02013883228015933,0.020279895878253316
0.020138043687307865,0.020279895878253323,0.020138834002401615,0.020279895878253316
0.020138056907368203,0.020279895878253323,0.02013883570318624,0.020279895878253316
0.020138069913603684,0.020279895878253323,0.02013883738284596,0.020279895878253316
0.020138082709250615,0.020279895878253323,0.02013883904168873,0.020279895878253316
0.020138095297494198,0.020279895878253323,0.02013884068003955,0.020279895878253316
0.020138107681473165,0.020279895878253323,0.020138842298201093,0.020279895878253316
0.020138119864276657,0.020279895878253323,0.020138843896492117,0.020279895878253316
0.02013813184895009,0.020279895878253323,0.020138845475197367,0.020279895878253316
0.02013814363849026,0.020279895878253323,0.020138847034621852,0.020279895878253316
0.020138155235849876,0.020279895878253323,0.02013884857505394,0.020279895878253316
0.020138166643936545,0.020279895878253323,0.020138850096781725,0.020279895878253316
0.020138177865614174,0.020279895878253323,0.020138851600086435,0.020279895878253316
0.020138188903702645,0.020279895878253323,0.02013885308525135,0.020279895878253316
0.020138199760980482,0.020279895878253323,0.020138854552542905,0.020279895878253316
0.020138210440182627,0.020279895878253323,0.02013885600223927,0.020279895878253316
0.020138220944004092,0.020279895878253323,0.020138857434598912,0.020279895878253316
0.020138231275097836,0.020279895878253323,0.02013885884989011,0.020279895878253316
0.02013824143607724,0.020279895878253323,0.020138860248370905,0.020279895878253316
0.02013825142951649,0.020279895878253323,0.020138861630292857,0.020279895878253316
0.020138261257950357,0.020279895878253323,0.020138862995907076,0.020279895878253316
0.020138270923874893,0.020279895878253323,0.020138864345466224,0.020279895878253316
0.020138280429749696,0.020279895878253323,0.020138865679204504,0.020279895878253316
0.020138289777996154,0.020279895878253323,0.020138866997363388,0.020279895878253316
0.020138298970999165,0.020279895878253323,0.02013886830017905,0.020279895878253316
0.020138308011107386,0.020279895878253323,0.020138869587886216,0.020279895878253316
0.02013831690063479,0.020279895878253323,0.02013887086070715,0.020279895878253316
0.020138325641858267,0.020279895878253323,0.02013887211888051,0.020279895878253316
0.020138334237023218,0.020279895878253323,0.02013887336261386,0.020279895878253316
0.02013834268833881,0.020279895878253323,0.02013887459213277,0.020279895878253316
0.02013835099798221,0.020279895878253323,0.020138875807645173,0.020279895878253316
0.020138359168096306,0.020279895878253323,0.02013887700936982,0.020279895878253316
0.02013836720079292,0.020279895878253323,0.0201388781975088,0.020279895878253316
0.020138375098150304,0.020279895878253323,0.020138879372276607,0.020279895878253316
0.020138382862216572,0.020279895878253323,0.020138880533871972,0.020279895878253316
0.02013839049500885,0.020279895878253323,0.020138881682490537,0.020279895878253316
0.020138397998512803,0.020279895878253323,0.020138882818334453,0.020279895878253316
0.02013840537468503,0.020279895878253323,0.02013888394159276,0.020279895878253316
0.020138412625452427,0.020279895878253323,0.02013888505245342,0.020279895878253316
0.020138419752711474,0.020279895878253323,0.020138886151113207,0.020279895878253316
0.02013842675833165,0.020279895878253323,0.02013888723774969,0.020279895878253316
0.020138433644153863,0.020279895878253323,0.02013888831254018,0.020279895878253316
0.020138440411990054,0.020279895878253323,0.020138889375671022,0.020279895878253316
0.02013844706362599,0.020279895878253323,0.020138890427313157,0.020279895878253316
0.020138453600819124,0.020279895878253323,0.02013889146764767,0.020279895878253316
0.020138460025301962,0.020279895878253323,0.020138892496836616,0.020279895878253316
0.02013846633877947,0.020279895878253323,0.02013889351505317,0.020279895878253316
0.02013847254293104,0.020279895878253323,0.02013889452246515,0.020279895878253316
0.020138478639410835,0.020279895878253323,0.02013889551923655,0.020279895878253316
0.02013848462984875,0.020279895878253323,0.020138896505521375,0.020279895878253316
0.02013849051584812,0.020279895878253323,0.020138897481489625,0.020279895878253316
0.02013849629899017,0.020279895878253323,0.020138898447288105,0.020279895878253316
0.02013850198083128,0.020279895878253323,0.02013889940306999,0.020279895878253316
0.020138507562904327,0.020279895878253323,0.02013890034898621,0.020279895878253316
0.02013851304671831,0.020279895878253323,0.02013890128519184,0.020279895878253316
0.02013851843376008,0.020279895878253323,0.020138902211832805,0.020279895878253316
0.020138523725494056,0.020279895878253323,0.020138903129052862,0.020279895878253316
0.020138528923362504,0.020279895878253323,0.02013890403699296,0.020279895878253316
0.02013853402878597,0.020279895878253323,0.02013890493579128,0.020279895878253316
0.02013853904316298,0.020279895878253323,0.02013890582558869,0.020279895878253316
0.02013854396787076,0.020279895878253323,0.02013890670652577,0.020279895878253316
0.020138548804266795,0.020279895878253323,0.02013890757873003,0.020279895878253316
